usp_category,usp_class,usp_drug,kegg_id_drug,drug_example,kegg_id_drug_example,nomenclature
Cardiovascular Agents,"Vasodilators, Direct-acting Arterial",minoxidil,,minoxidil,D00418,(JAN/USP/INN)
Cardiovascular Agents,"Vasodilators, Direct-acting Arterial/Venous",isosorbide dinitrate,DG01270,isosorbide dinitrate,D00516,(JP17/USP/INN)
Cardiovascular Agents,"Vasodilators, Direct-acting Arterial/Venous",isosorbide mononitrate,,isosorbide mononitrate,D00630,(JP17/USP/INN)
Cardiovascular Agents,"Vasodilators, Direct-acting Arterial/Venous",nitroglycerin,,nitroglycerin,D00515,(JP17/USP)
Cardiovascular Agents,"Cardiovascular Agents, Other",aliskiren,DG00352,aliskiren,D03208,(USAN/INN)
Cardiovascular Agents,"Cardiovascular Agents, Other",aliskiren,DG00352,aliskiren fumarate,D06412,(JAN/USAN)
Cardiovascular Agents,"Cardiovascular Agents, Other",digoxin,,digoxin,D00298,(JP17/USP)
Cardiovascular Agents,"Cardiovascular Agents, Other",pentoxifylline,,pentoxifylline,D00501,(JAN/USP/INN)
Cardiovascular Agents,"Cardiovascular Agents, Other",ranolazine,DG00247,ranolazine,D05700,(USAN/INN)
Cardiovascular Agents,"Cardiovascular Agents, Other",ranolazine,DG00247,ranolazine hydrochloride,D05701,(USAN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Amphetamines",dextroamphetamine,DG00967,dextroamphetamine,D03740,(USAN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Amphetamines",dextroamphetamine,DG00967,dextroamphetamine sulfate,D02078,(USP)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Amphetamines",lisdexamfetamine,DG00973,lisdexamfetamine,D08130,(INN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Amphetamines",lisdexamfetamine,DG00973,lisdexamfetamine dimesylate,D04747,(USAN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Amphetamines",methamphetamine,DG00968,metamfetamine,D08187,(INN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Amphetamines",methamphetamine,DG00968,methamphetamine hydrochloride,D02242,(JP17/USP)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",atomoxetine,DG00970,atomoxetine,D07473,(INN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",atomoxetine,DG00970,atomoxetine hydrochloride,D02574,(JAN/USAN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",clonidine,DG00249,clonidine,D00281,(JAN/USP/INN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",clonidine,DG00249,clonidine hydrochloride,D00604,(JP17/USP)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",dexmethylphenidate,DG00972,dexmethylphenidate,D07806,(INN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",dexmethylphenidate,DG00972,dexmethylphenidate hydrochloride,D03721,(USAN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",guanfacine,DG00250,guanfacine,D08031,(INN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",guanfacine,DG00250,guanfacine hydrochloride,D00606,(JAN/USP)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",methylphenidate,DG00969,methylphenidate,D04999,(USAN/INN)
Central Nervous System Agents,"Attention Deficit Hyperactivity Disorder Agents, Non- amphetamines",methylphenidate,DG00969,methylphenidate hydrochloride,D01296,(JAN/USP)
Central Nervous System Agents,Fibromyalgia Agents,duloxetine,DG00962,duloxetine,D07880,(INN)
Central Nervous System Agents,Fibromyalgia Agents,duloxetine,DG00962,duloxetine hydrochloride,D01179,(JAN/USAN)
Central Nervous System Agents,Fibromyalgia Agents,milnacipran,DG00960,milnacipran,D08222,(INN)
Central Nervous System Agents,Fibromyalgia Agents,milnacipran,DG00960,milnacipran hydrochloride,D01107,(JAN/USAN)
Central Nervous System Agents,Fibromyalgia Agents,pregabalin,,pregabalin,D02716,(JAN/USAN/INN)
Central Nervous System Agents,Multiple Sclerosis Agents,interferon beta-1a,,interferon beta-1a,D04554,(USAN)
Central Nervous System Agents,Multiple Sclerosis Agents,interferon beta-1b,,interferon beta-1b,D00746,(USAN/INN)
Central Nervous System Agents,Multiple Sclerosis Agents,dalfampridine,,dalfampridine,D04127,(USAN)
Central Nervous System Agents,Multiple Sclerosis Agents,teriflunomide,,teriflunomide,D10172,(USAN)
Central Nervous System Agents,Multiple Sclerosis Agents,fingolimod,DG00741,fingolimod hydrochloride,D04187,(JAN/USAN)
Central Nervous System Agents,Multiple Sclerosis Agents,dimethyl fumarate,,dimethyl fumarate,D03846,(JAN/USAN)
Central Nervous System Agents,Multiple Sclerosis Agents,glatiramer,,glatiramer acetate,D04318,(JAN/USAN)
Central Nervous System Agents,Multiple Sclerosis Agents,mitoxantrone,DG00701,mitoxantrone,D08224,(INN)
Central Nervous System Agents,Multiple Sclerosis Agents,mitoxantrone,DG00701,mitoxantrone hydrochloride,D02166,(JAN/USP)
Central Nervous System Agents,Multiple Sclerosis Agents,natalizumab,,natalizumab,D06886,(JAN)
Central Nervous System Agents,"Central Nervous System, Other",gabapentin enacarbil,,gabapentin enacarbil,D09539,(JAN/USAN/INN)
Central Nervous System Agents,"Central Nervous System, Other",tetrabenazine,,tetrabenazine,D08575,(JAN/INN)
Central Nervous System Agents,"Central Nervous System, Other",riluzole,,riluzole,D00775,(JAN/USAN/INN)
Central Nervous System Agents,"Central Nervous System, Other",dextromethorphan/quinidine,,dextromethorphan hydrobromide and quinidine sulfate,D10208,
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",atropine,DG00052,atropine,D00113,(USP)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",atropine,DG00052,methylatropine nitrate,D01077,(USAN)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",atropine,DG00052,atropine methylbromide,D03814,(JAN)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",atropine,DG00052,atropine oxide hydrochloride,D03011,(USAN)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",atropine,DG00052,atropine oxide,D07477,(INN)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",atropine,DG00052,atropine sulfate,D02069,(JP17/USP)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",dicyclomine,DG00032,dicycloverine,D07820,(INN)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",dicyclomine,DG00032,dicyclomine hydrochloride,D00717,(JAN/USP)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",glycopyrrolate,,glycopyrrolate,D00540,(USP)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",mepenzolate,DG00040,mepenzolate bromide,D00720,(JP17/INN)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",methscopolamine,,methscopolamine bromide,D00715,(USP)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",scopolamine,DG00065,scopolamine,D00138,(INN)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",scopolamine,DG00065,scopolamine butylbromide,D01451,(JP17)
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",scopolamine,DG00065,scopolamine hydrobromide,D02071,(USP)
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,cimetidine,DG00017,cimetidine,D00295,(JP17/USP/INN)
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,cimetidine,DG00017,cimetidine hydrochloride,D03503,(USP)
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,famotidine,,famotidine,D00318,(JP17/USP/INN)
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,nizatidine,,nizatidine,D00440,(JP17/USP/INN)
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,ranitidine,DG00018,ranitidine,D00422,(USAN/INN)
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,ranitidine,DG00018,ranitidine bismuth citrate,D05699,(USAN)
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,ranitidine,DG00018,ranitidine hydrochloride,D00673,(JP17/USP)
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,alosetron,DG00046,alosetron,D07129,(INN)
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,alosetron,DG00046,alosetron hydrochloride,D02829,(USAN)
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,linaclotide,DG00079,linaclotide,D09355,(JAN/USAN)
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,linaclotide,DG00079,linaclotide acetate,D06612,(USAN)
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,lubiprostone,,lubiprostone,D04790,(JAN/USAN/INN)
Gastrointestinal Agents,Laxatives,lactulose,,lactulose,D00352,(JP17/USP/INN)
Gastrointestinal Agents,Protectants,misoprostol,,misoprostol,D00419,(JAN/USAN/INN)
Gastrointestinal Agents,Protectants,sucralfate,DG00025,sucralfate,D00446,(USP/INN)
Gastrointestinal Agents,Proton Pump Inhibitors,dexlansoprazole,,dexlansoprazole,D08903,(INN/USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,DG00023,esomeprazole,D07917,(INN)
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,DG00023,esomeprazole magnesium,D01984,(USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,DG00023,esomeprazole sodium,D04056,(USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,DG00023,esomeprazole potassium,D09339,(USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,DG00023,esomeprazole strontium,D10120,(USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,lansoprazole,,lansoprazole,D00355,(JP17/USP/INN)
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,DG00020,omeprazole,D00455,(JP17/USP/INN)
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,DG00020,omeprazole sodium,D01207,(USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,DG00020,omeprazole sodium injection,D05261,(JAN)
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,DG00020,omeprazole magnesium,D05259,(USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,pantoprazole,DG00021,pantoprazole,D05353,(USAN/INN)
Gastrointestinal Agents,Proton Pump Inhibitors,pantoprazole,DG00021,pantoprazole sodium,D02593,(USAN)
Gastrointestinal Agents,Proton Pump Inhibitors,rabeprazole,DG00022,rabeprazole,D08463,(INN)
Gastrointestinal Agents,Proton Pump Inhibitors,rabeprazole,DG00022,rabeprazole sodium,D00724,(JP17/USAN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",alvimopan,,alvimopan,D02878,(USAN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",crofelemer,,crofelemer,D03605,(USAN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",diphenoxylate hydrochloride and atropine sulfate,,atropine sulfate - diphenoxylate hydrochloride mixt,D00301,
Gastrointestinal Agents,"Gastrointestinal Agents, Other",loperamide,DG00092,loperamide,D08144,(INN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",loperamide,DG00092,loperamide hydrochloride,D00729,(JAN/USP)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",loperamide,DG00092,loperamide oxide,D07113,(INN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",methylnaltrexone,,methylnaltrexone bromide,D06618,(JAN/USAN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",metoclopramide,DG00055,metoclopramide,D00726,(JP17/INN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",metoclopramide,DG00055,metoclopramide hydrochloride,D02213,(JAN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",metoclopramide,DG00055,metoclopramide hydrochloride,D05008,(USAN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",rifaximin,,rifaximin,D02554,(JAN/USAN/INN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",ursodiol,,ursodiol,D00734,(USP)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",glutamine,,glutamine,D00015,(USP)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",somatropin,,somatropin,D02691,(USP/INN)
Gastrointestinal Agents,"Gastrointestinal Agents, Other",teduglutide,,teduglutide,D06053,(USAN/INN)
Genitourinary Agents,"Antispasmodics, Urinary",mirabegron,,mirabegron,D09535,(USAN/JAN)
Genitourinary Agents,"Antispasmodics, Urinary",darifenacin,DG00482,darifenacin,D03654,(USAN/INN)
Genitourinary Agents,"Antispasmodics, Urinary",darifenacin,DG00482,darifenacin hydrobromide,D01699,(JAN/USAN)
Genitourinary Agents,"Antispasmodics, Urinary",fesoterodine,DG00483,fesoterodine,D07226,(INN)
Genitourinary Agents,"Antispasmodics, Urinary",fesoterodine,DG00483,fesoterodine fumarate,D08923,(JAN/USP)
Genitourinary Agents,"Antispasmodics, Urinary",flavoxate,DG00477,flavoxate,D07961,(INN)
Genitourinary Agents,"Antispasmodics, Urinary",flavoxate,DG00477,flavoxate hydrochloride,D00718,(JP17/USAN)
Genitourinary Agents,"Antispasmodics, Urinary",oxybutynin,DG00478,oxybutynin,D00465,(USAN/INN)
Genitourinary Agents,"Antispasmodics, Urinary",oxybutynin,DG00478,oxybutynin chloride,D00722,(USP)
Genitourinary Agents,"Antispasmodics, Urinary",solifenacin,DG00481,solifenacin,D08522,(INN)
Genitourinary Agents,"Antispasmodics, Urinary",solifenacin,DG00481,solifenacin succinate,D01269,(JAN/USAN/INN)
Genitourinary Agents,"Antispasmodics, Urinary",tolterodine,DG00480,tolterodine,D00646,(USAN/INN)
Genitourinary Agents,"Antispasmodics, Urinary",tolterodine,DG00480,tolterodine tartrate,D01148,(JAN/USAN)
Genitourinary Agents,"Antispasmodics, Urinary",trospium,,trospium chloride,D01103,(JAN/USAN/INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,alfuzosin,DG00489,alfuzosin,D07124,(INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,alfuzosin,DG00489,alfuzosin hydrochloride,D01692,(JAN/USAN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,doxazosin,DG00256,doxazosin,D07874,(INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,doxazosin,DG00256,doxazosin mesylate,D00608,(USAN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,prazosin,DG00253,prazosin,D08411,(INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,prazosin,DG00253,prazosin hydrochloride,D00609,(JP17/USP)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,silodosin,,silodosin,D01965,(JP17/INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,tamsulosin,DG00490,tamsulosin,D08560,(INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,tamsulosin,DG00490,tamsulosin hydrochloride,D01024,(JP17/USAN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,terazosin,DG00491,terazosin,D08569,(INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,terazosin,DG00491,terazosin hydrochloride,D00610,(USAN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,dutasteride,,dutasteride,D03820,(JAN/USAN/INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,finasteride,,finasteride,D00321,(JAN/USP/INN)
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,tadalafil,,tadalafil,D02008,(JAN/USAN/INN)
Genitourinary Agents,Phosphate Binders,calcium acetate,DG01299,calcium acetate,D00931,(USP)
Genitourinary Agents,Phosphate Binders,calcium acetate,DG01299,calcium acetate,D02257,(JAN)
Genitourinary Agents,Phosphate Binders,lanthanum,,lanthanum carbonate,D04667,(USAN)
Genitourinary Agents,Phosphate Binders,sevelamer,DG01161,sevelamer,D08512,(INN)
Genitourinary Agents,Phosphate Binders,sevelamer,DG01161,sevelamer hydrochloride,D01983,(JAN/USAN)
Genitourinary Agents,Phosphate Binders,sevelamer,DG01161,sevelamer carbonate,D06642,(USAN)
Genitourinary Agents,"Genitourinary Agents, Other",bethanechol,DG00991,bethanechol chloride,D01000,(JP17/USP)
Genitourinary Agents,"Genitourinary Agents, Other",penicillamine,DG00763,penicillamine,D00496,(JAN/USP/INN)
Genitourinary Agents,"Genitourinary Agents, Other",penicillamine,DG00763,penicillamine hydrochloride,D08330,
Genitourinary Agents,"Genitourinary Agents, Other",pentosan polysulfate,,pentosan polysulfate sodium,D05428,(USAN/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Anabolic Steroids,oxandrolone,,oxandrolone,D00462,(JAN/USP/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,danazol,,danazol,D00289,(JP17/USP/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,fluoxymesterone,,fluoxymesterone,D00327,(JP17/USP/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,methyltestosterone,,methyltestosterone,D00408,(JP17/USP/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone,D00075,(JAN/USP)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone cypionate,D00957,(USP)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone enanthate,D00958,(JP17/USP)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone propionate,D00959,(JP17/USP)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone ketolaurate,D06085,(USAN/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone phenylacetate,D06086,(USAN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone undecanoate,D06087,(USAN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone decanoate,D08573,
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,DG00460,testosterone phenylpropionate,D08574,
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol,D00105,(JAN/USP/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol valerate,D01413,(JAN/USP/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol dipropionate,D01617,(JAN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol benzoate,D01953,(JP17)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol acetate,D04061,(USAN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol cypionate,D04063,(USP)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol enanthate,D04064,(USAN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol undecylate,D04065,(USAN/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol hemihydrate,D07918,
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,DG00462,estradiol 17 beta-hemisuccinate,D07919,
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,"estrogens, conjugated",DG00465,"estrogens, conjugated",D04070,(JAN/USP)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,"estrogens, conjugated synthetic",,"synthetic conjugated estrogens, b",D05987,(USAN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,"estrogens, esterified",,"estrogens, esterified",D04071,(USP)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estrone,DG00464,estrone,D00067,(JAN/USP/INN)
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estrone,DG00464,estrone sodium sulfate,D00312,
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estrone,DG00464,estropipate,D00948,(USP)
